,unigramCost,bigramCost,parsed_CommentCount,parsed_BodyLength,parsed_UserReputation,parsed_UserViews,parsed_UserUpVotes,parsed_UserDownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink,Edit,Label
315,9.605717471971476,12.383649822324756,0,804,1,2,0,0,0,0,0,1,0,0
316,8.923141454415767,12.14652557568234,0,1082,141,2,9,0,0,2,13,1,0,1
317,11.213546692292809,12.137045989149694,2,194,164847,15327,4764,689,1,1,5,0,0,0
318,9.412253456459183,12.227396026292274,0,130,12,5,0,0,0,0,0,0,0,1
319,8.886881798564605,11.937852242073088,0,1019,427380,89269,18260,743,3,5,9,2,1,1
320,12.641369864095562,12.327516551629765,4,5834,6801,578,528,75,0,5,89,0,1,1
321,12.393247586073679,12.349297994012707,0,234,164847,15327,4764,689,0,1,14,0,0,1
322,9.204985241738703,12.129913002913227,0,519,13264,2153,202,90,11,0,0,0,0,0
323,10.462432195377176,12.33609991746444,0,624,4373,1624,1969,13,0,1,6,1,1,0
324,9.528615445164153,12.171218052756029,3,1308,19982,2918,1860,2071,0,2,18,1,1,1
325,9.488404817244707,12.255839844306726,0,2018,2420,352,1132,24,6,1,25,1,1,1
326,8.612843234173999,11.908397175903795,0,533,295038,14033,16849,5091,6,1,1,0,0,1
327,10.366002069533014,12.368863623163225,4,471,3109,540,642,43,0,1,15,0,1,0
328,12.751097746136956,12.40610205216928,0,333,164847,15327,4764,689,2,1,6,0,0,0
329,9.179526132222916,12.060394910426593,2,700,11309,1651,903,46,1,0,0,0,0,1
330,13.72365410848495,12.624468234548873,5,167,368,29,11,2,0,1,6,0,1,0
331,9.354633998490813,12.214853257085247,0,1292,95962,18212,5184,12430,4,4,13,0,0,1
332,9.172996317742633,11.835244641719115,1,345,56694,5302,758,1508,1,2,8,0,0,1
333,9.340275540879217,12.309925201639874,0,341,1,0,0,0,0,0,0,1,0,0
334,11.303834090453828,12.223951053146072,0,328,1614,193,153,9,2,1,9,0,1,1
335,11.605074326103187,12.457540635956475,0,362,318,63,4,1,1,1,10,0,0,0
336,9.86857604463098,12.027134901241892,1,1123,114264,27275,2584,21000,2,2,27,0,0,1
337,12.430102231067462,12.276903908358364,0,252,6163,703,352,26,0,1,10,0,0,0
338,10.456817557084971,12.309466455821896,1,1661,146082,12359,1531,1712,6,3,20,1,1,1
339,8.766318721998754,12.168575225883567,4,227,494,86,218,3,0,0,0,1,0,1
340,9.634805535737026,12.288872499302174,0,393,67090,5745,427,349,3,0,0,0,0,1
341,9.116278908980009,12.057892455543554,0,405,14417,1159,910,577,2,2,9,0,0,0
342,11.252893028226506,12.37631918038216,2,913,5181,1330,1053,2791,0,2,25,0,0,1
343,10.268024141526318,12.15730896378258,0,367,3799,484,461,12,0,1,15,0,0,0
344,9.486228061396956,12.240388003925354,0,2703,151,64,15,5,0,14,29,0,0,1
345,8.27755215013226,11.945134726025655,1,653,124214,7724,5618,743,3,1,8,0,0,1
346,9.969489545291172,12.225097023855113,4,3459,96,4,19,0,0,4,27,0,1,1
347,9.2574907862859,12.12425424725563,1,132,37,12,5,0,1,0,0,0,0,0
348,9.442483786340338,12.227833918661528,0,1348,1,2,0,0,4,1,13,0,1,1
349,8.950117070914631,11.995502149394655,0,908,113106,37329,9248,14670,3,2,7,1,0,0
350,11.307851708383213,12.297617459564393,0,521,49079,3709,2930,360,0,2,12,0,0,0
351,18.069978264373233,12.869650777087893,2,708,2557,325,151,34,0,2,26,0,0,1
352,10.17285788793078,11.968852481657873,0,867,56694,5302,758,1508,0,2,19,0,0,0
353,8.414440308873058,11.724638235602715,3,303,4341,563,380,21,1,1,6,0,1,0
354,9.228580699057089,12.25859790301749,1,440,789,203,96,17,0,1,13,0,1,1
355,9.00865534057146,11.952074635647087,1,490,43854,3534,223,249,5,1,4,0,0,1
356,8.460520266536053,11.946940817359677,1,629,25226,1537,3787,17,0,1,20,1,1,0
357,9.690577618949712,12.304848981187778,0,792,3444,217,100,9,0,1,19,0,0,1
358,8.708176613231489,11.91088627703346,3,974,36209,4654,2715,1256,4,2,12,1,0,1
359,10.892353131037893,12.2772307668119,2,413,1547,224,20,23,0,1,12,0,1,1
360,8.833025986557816,12.127911317807472,1,494,39,5,18,0,0,0,0,2,0,0
361,9.71347526567504,12.248362291999626,1,2037,1591,115,747,4,8,1,19,0,1,1
362,9.170680854644194,12.150466463613533,1,553,71354,3229,5259,200,0,2,3,0,0,1
363,9.805269205809902,12.402459319931626,0,818,242164,25962,12755,11112,0,1,15,2,0,1
364,11.603258535200045,12.196142602759569,0,879,2281,443,435,117,0,1,24,0,1,0
365,11.241309545343633,12.357586831128652,0,805,3109,540,642,43,0,1,29,0,0,0
366,10.059265758492481,12.228844822103984,4,877,109049,18235,7890,3496,4,1,11,0,1,1
367,7.815646382063828,11.74745992664758,0,843,4373,1624,1969,13,0,1,2,5,1,0
368,9.36020377566204,12.274791680864176,0,687,6,15,0,0,0,1,4,0,0,1
369,8.678103879489267,12.0145871440954,0,1386,141,2,9,0,7,1,8,2,0,0
370,7.683674774266237,11.700409368137965,0,250,135,10,21,0,0,1,1,1,0,0
371,10.266598884677926,12.393371999113985,6,2437,2382,354,179,6,5,4,16,1,1,1
372,9.769493131982973,12.306301324998925,0,361,73,13,28,0,1,0,0,0,0,1
373,9.822549882817887,11.93853622019057,0,92,2703,118,399,73,0,1,2,0,0,0
374,9.237458312019148,12.073621685051165,0,181,1676,95,162,11,1,1,2,0,0,0
375,8.761986817260313,12.1342802707951,1,444,87085,18638,14499,15300,2,0,0,2,0,1
376,8.856296689835899,12.150524592097563,0,448,585,285,155,2,0,1,1,1,0,1
377,10.13903224089346,12.40358961666116,1,452,5186,486,1152,21,0,1,12,0,0,0
378,7.791277621915881,11.767520443680803,2,254,109049,18235,7890,3496,1,1,1,1,0,1
379,9.9687898577463,12.307346053425446,3,4657,37080,2442,2562,26,14,2,62,3,1,1
380,9.159400487885037,12.24876821188526,0,548,15246,2075,2510,88,3,2,3,0,0,1
381,9.275214917171404,12.036517331882921,4,1439,2565,397,1248,528,8,1,14,1,1,1
382,9.74751435411279,12.282577631551618,1,683,3918,166,19,13,3,2,4,0,0,0
383,8.852074725223297,12.244876469235829,4,299,3845,151,1210,248,0,2,3,0,0,1
384,9.191991496701442,12.212627798333845,0,685,1,5,0,0,0,1,9,2,0,0
385,9.43760334535943,12.302439362955909,0,774,368,29,11,2,2,2,2,0,1,1
386,8.842339201120161,12.030594986769344,0,595,3124,521,1394,217,3,2,2,1,0,0
387,8.964349937493731,12.296193315367725,0,720,850,95,107,35,1,0,0,2,0,1
388,8.780031043555862,12.0173731226966,0,444,44893,4128,1562,318,2,1,3,0,0,1
389,9.713579810673489,12.207756064673665,2,417,471,35,2,1,0,1,7,0,0,1
390,9.866033639067107,12.249938869146648,0,1330,10013,677,143,33,1,2,25,1,0,1
391,9.278913466698677,12.365694917562218,0,739,580,36,37,5,0,0,0,1,0,0
392,8.929114222379006,12.23719259008341,0,611,2304,120,481,5,0,2,4,0,0,0
393,9.104005383601068,12.254320829742186,0,71,1216,185,566,10,0,0,0,0,0,0
394,8.545360566717678,12.144921237748687,0,548,2591,337,1053,17,0,0,0,3,0,1
395,9.201944182400986,12.155743791126994,1,337,13142,1875,1418,8903,0,2,5,0,0,1
396,8.502839262546741,11.944090565500035,1,558,2679,264,505,18,4,1,1,2,0,0
397,8.616022736568198,11.989107668274336,1,1051,14809,1524,401,133,6,2,7,2,1,1
398,9.198788683101304,12.106995162084221,2,685,580,36,37,5,1,3,6,0,0,0
399,11.466552035174901,12.350584081570007,0,408,109049,18235,7890,3496,0,1,12,0,0,1
400,13.102825017002168,12.460197317176313,6,3216,44893,4128,1562,318,9,2,55,0,1,1
401,8.767672160580746,12.199916149267075,0,119,415,125,154,24,1,1,3,0,0,0
402,8.698330897259638,12.250543171040507,0,361,36143,3414,1711,16,1,0,0,1,0,1
403,9.041191131542812,12.024467881825053,2,546,5745,450,245,4,9,0,0,0,0,1
404,9.267539743021873,12.2639227272402,0,512,72,29,42,0,0,2,2,0,0,1
405,8.662542694782442,11.899790713075127,0,174,432,27,8,24,1,1,4,0,0,0
406,9.205076367622505,12.232426634465588,4,2062,1106,134,5,0,5,1,15,0,0,1
407,9.749352518262542,12.408610559520259,0,375,54183,8845,3232,13592,1,0,0,0,0,0
408,9.499315940752252,12.276811216229527,0,1248,39972,4672,2822,1887,1,4,16,0,1,1
409,11.38280853728195,12.276211450336644,1,1711,130801,8991,3044,37,9,3,38,0,0,1
410,8.396509988557337,12.041389410288456,0,362,800,127,1193,9,0,1,1,1,0,0
411,11.99021786118712,12.282349963764538,0,378,137976,6288,3736,111,1,1,11,1,0,1
412,11.332656600746505,12.380291460557913,1,5468,63,8,12,0,0,1,190,0,0,1
413,8.099918285207211,11.85957795199391,0,483,28058,1244,1934,0,3,2,5,0,0,1
414,8.681540438061003,12.052132685570788,4,406,109049,18235,7890,3496,0,2,6,0,1,1
415,9.50728195661616,12.174092867727287,3,219,109049,18235,7890,3496,1,1,5,0,1,1
416,8.422755778438978,12.252312956555786,0,214,636,194,93,3,0,1,4,0,0,1
417,10.85370145559949,12.408472577243634,0,376,3109,540,642,43,0,1,13,0,0,0
418,9.47414227330436,12.245105939130076,0,868,109049,18235,7890,3496,6,1,11,0,1,1
419,13.140519070225475,12.45909158325177,2,880,3102,440,139,287,0,2,30,0,1,0
420,10.06931382494694,12.31680574632406,3,243,39972,4672,2822,1887,0,2,4,0,0,0
421,10.83251279067123,12.463484152588364,1,163,432,27,8,24,0,1,10,0,0,1
422,9.294619276088511,12.005867616222918,1,257,56694,5302,758,1508,1,1,2,0,0,1
423,12.957548517792215,12.432076078749489,0,1607,130801,8991,3044,37,5,2,41,0,1,0
424,9.271060425444317,12.254344025160096,0,1399,271209,22506,7280,284,3,3,15,1,0,0
425,10.785812470879064,12.264020707690351,0,1111,114264,27275,2584,21000,0,1,27,0,0,1
426,9.470663134937872,12.169345946831575,0,630,1922,179,46,5,4,0,0,0,1,0
427,12.125753045041803,12.453893874597805,0,220,641,55,9,0,0,1,7,0,0,0
428,8.848123071931376,12.181393404111262,2,512,1428,239,122,7,0,3,4,0,0,1
429,9.119426870906391,12.115921812940659,4,124,4780,861,1957,38,3,0,0,0,1,1
430,12.310460047662284,12.679124831562824,0,395,161,29,0,0,0,0,0,0,0,0
431,9.622453462814901,12.199158676694351,2,526,96,29,20,0,2,2,12,0,0,0
432,8.877851950250923,12.13297941185544,0,895,1139,49,32,1,6,2,14,0,0,0
433,10.61669489632934,12.257452856277466,2,301,109049,18235,7890,3496,0,1,4,0,1,1
434,9.917616331552832,12.265216033727699,8,1481,604,60,66,8,0,3,13,0,1,1
435,16.441822951035153,12.717167788801662,2,468,164847,15327,4764,689,1,1,17,0,0,1
436,10.578883360645113,12.379357658388695,0,1371,446,27,96,2,0,1,20,0,0,1
437,10.356611452076868,12.267787430223944,5,1011,114264,27275,2584,21000,1,1,23,1,1,1
438,9.29796395903956,12.253175714769824,1,380,1137,70,20,4,1,1,4,0,0,0
439,9.356966804028245,12.184772677546912,2,340,5427,446,1354,36,1,2,8,0,1,0
440,9.184431843086491,12.150892291416755,0,458,30736,5120,3506,4713,0,2,6,1,1,1
441,9.338833742508484,12.11707331671689,1,103,31,2,1,0,0,1,4,0,0,0
442,8.54027229510664,12.015022854984393,0,159,14078,1653,562,12957,0,2,2,0,1,1
443,9.672134416056986,12.304058238771615,0,225,83554,6938,4534,1304,1,1,2,0,0,0
444,9.306005700022613,12.142331883453574,0,1620,770256,252083,5762,19510,8,1,8,1,1,1
445,9.63165012418915,12.154451598447006,5,1208,42745,9720,6722,648,5,4,22,1,1,1
446,10.173221836690882,12.24848782234516,11,1347,114264,27275,2584,21000,3,2,21,0,1,1
447,9.840476588571098,12.436774189603678,0,119,25,15,1,0,0,0,0,0,0,1
448,10.127501093511704,12.267465408152932,1,617,59443,2890,1608,51,1,3,17,0,1,1
449,9.676528553402902,12.235713803846359,1,407,596,26,88,4,4,0,0,0,1,0
450,8.472908264639702,12.056253054536295,2,1181,4232,548,105,43,3,2,14,1,1,1
451,9.072618923049472,12.153575859665134,2,739,21974,5766,1564,81,9,0,0,0,0,1
452,11.098338496368962,12.323304350057132,4,731,598,31,252,9,0,1,12,0,0,1
453,10.51265609491031,12.242491646539893,3,1430,42745,9720,6722,648,0,5,25,0,1,1
454,8.829152669052691,12.098938459353171,9,503,49079,3709,2930,360,4,3,5,0,1,0
455,8.198600452141045,12.196182111109607,0,198,787,57,180,0,0,0,0,1,0,1
456,12.825621644163098,12.725092733070273,0,323,1448,160,148,10,0,1,6,0,0,0
457,11.927142900605848,12.410915535464053,2,977,380640,23045,4140,677,0,3,7,0,0,1
458,9.111449536572136,12.142989097781784,0,592,37645,7185,734,1,1,2,7,0,0,1
459,14.690300820618944,12.592415831062468,0,317,432,27,8,24,0,1,3,0,0,0
460,8.666450582822051,11.85528085815576,0,215,435,82,17,1,0,2,5,0,0,1
461,10.019869552196656,12.327348398367992,3,1349,694,172,526,70,8,1,10,0,1,1
462,7.978146327678412,11.65776720031966,0,189,6877,1192,1235,658,0,2,3,0,0,1
463,9.239985334180364,12.264699552493694,0,1855,13359,1604,202,628,10,0,0,3,0,1
464,8.94422263869476,12.000143373478641,1,1297,24538,1214,133,9,9,0,0,3,0,1
465,9.032287844195293,12.249110020598511,0,278,5,34,0,0,0,1,1,0,0,1
466,11.925612381394755,12.382934945091044,0,2502,648,96,344,11,1,2,63,1,1,1
467,8.501439224962883,12.0889507860611,0,171,580,36,37,5,0,1,1,0,0,0
468,8.44009498620033,11.952035804176798,0,146,59443,2890,1608,51,0,1,1,0,0,1
469,11.289780125455625,11.987872962735148,0,401,164847,15327,4764,689,3,2,14,0,1,0
470,9.411668021605028,11.995283024367184,0,621,1,1,0,0,2,3,7,0,0,0
471,11.550411245972171,12.44049270940485,0,1006,102,42,77,0,4,1,21,0,0,1
472,9.31219863391346,12.180042830685375,0,1481,2902,859,1097,80,11,0,0,1,1,1
473,10.644667083184325,12.337403438599601,1,5935,56,6,3,0,5,0,0,0,0,0
474,10.481074444903014,12.238856546564467,0,883,6877,1192,1235,658,5,4,8,0,0,0
475,10.802579612195652,12.2947347222385,0,497,1096,153,292,23,0,1,11,0,0,0
476,9.42197452129703,12.21753776245574,2,3310,56,6,34,0,2,5,22,2,0,1
477,10.020368509854947,12.21003942197528,0,164,374,57,23,0,0,0,0,0,0,1
478,8.971693607952314,12.095561332505186,2,508,32575,3331,2903,3411,1,2,3,1,1,1
479,8.503800507590645,11.769800190467546,0,286,3929,358,173,44,0,1,3,0,0,1
480,11.24133896117763,12.433770547714452,0,1584,54183,8845,3232,13592,1,2,35,0,1,1
481,9.410118303779816,12.40182690907506,0,312,1,0,0,0,0,0,0,1,0,0
482,11.255461058523547,12.325658658958936,0,1813,37645,7185,734,1,2,2,45,0,0,1
483,9.326401941729015,12.027233585141955,0,248,3106,419,35,354,3,0,0,0,0,1
484,8.659492742607236,12.14600018151733,0,922,157,53,127,0,4,2,2,1,0,0
485,8.186262464174611,12.068871495291116,0,254,189,47,56,0,2,0,0,1,0,0
486,8.579335000948822,11.82634069143375,0,503,2738,491,2167,785,2,1,3,0,0,0
487,8.715304241990268,12.160339789903162,0,939,157,53,127,0,4,2,2,1,0,0
488,8.301148820299558,11.862924548509977,3,918,3102,440,139,287,1,2,19,0,1,0
489,8.03509983158422,11.669759017146651,4,735,14078,1653,562,12957,1,4,7,0,1,1
490,9.413627073231266,12.176534569054756,2,414,389,35,196,12,2,0,0,0,0,1
491,10.376450982333274,12.258758005576166,1,540,54183,8845,3232,13592,0,2,10,0,0,1
492,15.177482764567303,12.596323175846836,0,549,164847,15327,4764,689,2,1,15,0,0,0
493,8.138602002116007,12.017948503616381,1,409,516,68,13,2,2,0,0,1,0,1
494,8.384463653736603,12.063077874511027,3,545,8158,383,230,34,2,0,0,2,1,1
495,9.8196970462726,12.293480873962364,2,1040,88164,17081,7428,3044,5,1,5,1,1,1
496,11.500858746476426,12.416777073061185,2,611,137976,6288,3736,111,4,1,10,0,1,1
497,8.707554449446704,12.095510715573006,1,829,1759,90,16,3,2,1,5,1,0,1
498,9.26202784376888,12.158117276223154,1,839,2738,491,2167,785,13,0,0,0,1,1
499,8.799378029191368,11.926610076971604,0,505,641,55,9,0,1,1,6,0,0,0
500,9.664375877789368,12.162268835565719,1,153,621,42,6,2,0,1,3,0,0,0
501,8.817682013476434,11.918706167977502,0,953,6813,210,2489,5,0,2,22,0,0,0
502,9.608412759355069,12.193776116444486,0,375,43942,3113,4335,246,0,3,8,0,0,1
503,8.744783136044981,12.08595451109086,3,494,6984,718,48,36,4,1,7,0,1,1
504,9.260673003344008,12.172222629867216,0,286,26,9,1,0,3,0,0,0,0,1
505,10.057446024228415,12.220420936240686,2,591,2738,491,2167,785,1,2,11,0,1,1
506,9.348517129596232,12.285968019066935,0,2893,88164,17081,7428,3044,6,3,22,0,1,1
507,9.682986514208874,12.128821324706866,5,2172,173272,28712,2299,3162,5,2,35,2,1,1
508,8.764843473466295,12.16540658791191,4,396,6984,718,48,36,1,1,1,1,1,1
509,9.330005921050331,12.240792356997119,5,1503,195843,17220,4431,2834,9,2,8,0,1,1
510,10.494563256657592,12.376436393464893,1,789,223387,26068,2924,740,5,2,17,0,0,0
511,9.100063627940324,12.101032565663795,0,126,23,10,5,0,0,1,1,0,0,1
512,9.72557058481588,12.39908401412792,0,706,17425,1264,2101,28,1,0,0,0,1,1
513,9.656551955760962,12.249297919051068,1,1305,17050,525,103,13,3,2,19,1,1,0
514,9.331722532454947,12.224549227074766,0,2213,2784,354,668,3,2,1,13,7,1,0
515,12.79078951741016,12.460211465652915,1,7772,2628,190,117,0,7,2,254,2,0,1
516,9.266847963030832,12.217323557977672,0,933,28789,672,433,13,6,1,1,1,0,1
517,9.291504816152084,12.285407223312935,1,927,3809,593,113,5,6,3,3,0,0,1
518,9.427599836495187,12.301291989336514,0,338,49079,3709,2930,360,0,2,4,0,0,0
519,9.252714771254766,12.346521423363312,0,387,195,63,50,5,0,1,7,0,0,1
520,9.667160488456618,12.291223981976335,2,671,2738,491,2167,785,2,2,13,0,0,0
521,8.81623177759916,12.098753629449153,6,678,1711,165,721,9,9,1,3,0,1,1
522,9.234390832905854,12.21702816892052,0,677,54183,8845,3232,13592,1,0,0,0,0,1
523,9.80333628086322,12.017203907114071,0,921,109049,18235,7890,3496,5,2,12,0,0,1
524,8.615575092257796,12.066741128434314,0,1748,28,4,0,0,0,0,0,5,0,1
525,12.296965986601034,12.470410224934533,0,1556,439,130,72,1,0,1,46,0,0,0
526,9.762417965134174,12.261949829814572,0,911,3275,457,442,0,2,2,18,0,1,0
527,9.208354702365195,12.138511399289012,0,172,11,9,0,0,0,0,0,0,0,1
528,9.853762514290976,12.275141836801687,1,974,114264,27275,2584,21000,3,1,20,0,0,1
529,9.671281708166763,12.189056487439752,3,3167,16524,1022,2657,521,8,4,26,4,1,1
530,14.236979841106546,12.611445751239055,0,266,44893,4128,1562,318,0,1,10,0,0,0
531,14.418241061804517,12.686620044104114,0,279,109049,18235,7890,3496,0,1,9,0,0,1
532,8.40918721727326,11.917468329341064,1,492,1036,27,6,1,3,1,2,1,0,1
533,12.89376814933197,12.502517188080757,3,455,109049,18235,7890,3496,0,1,13,0,1,1
534,9.17282429987634,12.30954947776424,0,179,343,60,29,0,0,1,1,0,0,1
535,9.982752123425806,12.324778956858847,1,714,16,4,0,0,0,1,10,1,0,1
536,9.541874642960288,12.22686909387397,4,2527,42745,9720,6722,648,5,6,42,0,1,1
537,9.20900597324444,12.328642092308,1,233,79,8,1,0,0,2,2,0,0,0
538,9.417148884447089,12.268557482666276,2,913,1230,104,93,16,2,1,3,1,1,1
539,9.034021387566414,12.246148917916287,2,725,109049,18235,7890,3496,4,1,3,0,0,0
540,9.03852478487838,12.227239435495909,0,1800,91,9,46,0,7,1,1,2,1,0
541,10.18964004254359,12.255933949296153,1,400,203,25,66,2,1,2,2,0,0,1
542,10.108465079032245,12.242871388542945,0,505,1,6,0,0,0,1,22,0,0,0
543,10.014859353567397,12.16035508849892,2,736,142,19,11,0,2,0,0,0,0,1
544,9.146723216113804,12.101602827511387,1,303,18067,3723,5096,1305,3,1,1,0,0,1
545,11.65299435896302,12.34933911843502,2,1052,37645,7185,734,1,3,2,26,0,1,1
546,8.744214441620286,12.278131308980587,0,548,743,72,1363,12,2,1,6,1,1,0
547,9.891333008359805,12.414867275618233,2,492,6078,662,435,19,0,3,3,0,0,1
548,14.611176189987262,12.548532042259266,9,806,109049,18235,7890,3496,2,1,26,0,0,0
549,9.487532119249073,12.286678104331724,0,869,175,9,3,0,0,1,17,0,0,1
550,13.540131553547782,12.427781568088985,1,455,164847,15327,4764,689,1,1,18,0,0,1
551,8.955415083634705,12.35613183454649,0,368,2533,86,66,4,0,0,0,1,0,0
552,9.922376020314669,12.227311847747874,0,1082,70324,3947,2807,517,6,1,7,0,0,1
553,9.209724189015482,12.240502781533687,0,735,62274,3753,2414,235,3,2,2,0,0,0
554,9.260454117259496,12.12027528613457,6,487,477375,68451,6422,3351,2,1,2,0,0,0
555,10.248513322555267,12.297473166369764,6,195,1131,157,36,67,0,1,1,0,0,1
556,9.769682741642947,12.162273063472409,2,4363,1764,743,1163,2,0,3,107,3,1,0
557,12.6356282094084,12.445733186829214,2,1320,109049,18235,7890,3496,2,2,26,0,0,1
558,8.275544320219558,11.92391684835685,0,156,5876,736,465,96,0,1,1,0,0,0
559,8.720376333628039,12.11414873975502,3,149,66,30,45,0,0,1,1,0,0,1
560,9.740055587621645,12.112253865237813,0,935,37645,7185,734,1,2,4,10,0,1,0
561,9.89952910502539,12.143770678889249,0,2594,591,61,54,16,7,4,30,1,0,1
562,8.832383699131475,12.150648628813846,3,444,6181,650,15,2,2,0,0,2,0,0
563,15.010350757688224,12.678350164959914,0,453,109049,18235,7890,3496,0,1,17,0,0,1
564,9.166915196202659,12.170509336187038,0,439,116,17,2,0,1,1,4,0,1,0
565,9.276922215810034,12.27196272449169,1,498,54183,8845,3232,13592,3,1,2,0,0,1
566,8.250199820924793,11.86587946981536,1,460,1882,286,75,5,2,0,0,1,0,1
567,9.285359133858856,12.279603916418871,0,1193,856,219,171,4,10,0,0,0,0,1
568,9.319380056087773,12.053290351213047,2,682,3102,440,139,287,3,2,6,0,0,1
569,12.255396474206504,12.47986958520209,0,1200,149,18,87,1,0,3,38,0,0,0
570,8.35724760943651,11.87566624299926,0,403,925,78,94,5,0,1,3,1,0,1
571,12.186898772238553,12.442016278639116,0,1032,15261,28231,10542,10440,0,1,17,0,0,0
572,8.690458020905423,12.033817399242992,2,367,109049,18235,7890,3496,0,2,6,0,1,1
573,8.824935602190829,12.235638752768276,1,329,1882,286,75,5,0,0,0,1,0,0
574,9.967000603908726,12.299899308470525,1,332,187587,12233,9064,5087,0,1,7,0,0,1
575,9.730452296037496,12.170425433101821,0,920,677,49,18,14,2,1,11,1,0,1
576,9.729348496373989,12.272858642824007,1,452,1079,118,988,19,3,1,2,0,0,1
577,9.309287431837571,12.120142999910474,2,342,49079,3709,2930,360,1,2,3,0,0,0
578,9.810286581072226,12.151982366625022,1,565,21194,1323,1935,497,3,1,8,0,0,0
579,8.896273059141793,12.125071675961989,0,1006,20,10,0,0,0,1,30,0,0,1
580,9.132094004192815,12.127570189871584,3,664,54183,8845,3232,13592,4,3,3,0,1,0
581,9.941280461109477,12.326552061543614,2,661,1307,219,52,132,1,3,10,0,0,1
582,10.305536503690334,12.258601302787989,1,1258,17050,525,103,13,5,1,14,1,0,1
583,9.281831066413009,12.252986108096561,0,1745,5574,984,678,35,3,4,25,0,1,1
584,9.679837584024332,12.220659145916526,1,599,316,15,26,2,0,1,6,0,0,1
585,9.870463331061439,12.1021710413802,0,362,17319,2728,4299,1920,1,1,6,1,0,0
586,8.967486374237197,12.111947368809373,0,507,2738,491,2167,785,3,1,4,0,0,1
587,9.328938782562929,12.132816784460598,0,780,10078,892,2001,414,4,3,6,0,1,0
588,9.8540064244227,12.285189086152569,0,547,109049,18235,7890,3496,1,2,9,0,0,0
589,9.0446272335581,12.318735159209494,0,83,4601,943,21,4,0,0,0,0,0,1
590,8.793495141091404,12.003396914088109,6,1118,10078,892,2001,414,7,4,10,0,0,1
591,10.03571187544884,12.4567230177884,2,258,63311,18580,99,12,0,0,0,0,0,1
592,8.542106520125188,12.050364502632766,1,334,398,50,75,8,3,0,0,0,0,0
593,9.3788894195059,12.243810718786373,1,1259,7037,2231,946,2132,0,1,23,3,0,1
594,10.98419994060219,12.457980436177952,2,408,191,17,18,3,0,1,7,0,0,1
595,11.635872860643977,12.445900191547988,0,2158,1698,202,670,7,2,0,0,0,0,0
596,9.32043002818076,12.196301296733685,0,1435,26,24,5,0,3,1,7,2,1,0
597,10.480124956556525,12.30215672735178,1,654,2916,191,2846,9,3,1,12,0,0,0
598,8.712971205788037,12.129086527531207,1,425,537,86,80,19,0,0,0,2,0,1
599,10.338621101271153,12.233421246701061,1,2659,130801,8991,3044,37,22,5,40,0,0,1
